,BillID,HeaderID,EntityOrderID,Text,CategoryLabel,HeaderText
1400,37,610,8,,ORG,Governmental Affairs and Commerce
1401,37,610,9,,ORG,Science
1402,37,610,10,,ORG,Senate
1403,37,611,1,,ORG,the Coast Guard Academy
1404,37,612,1,,PERSON,Subtitle E
1405,37,612,2,,DATE,2002
1406,37,612,3,,MONEY,6 U.S.C. 411
1407,37,613,1,,ORG,Department
1408,37,614,1,,LAW,section 1(b
1409,37,614,2,,ACT,Act
1410,37,615,1,,ORG,the Coast Guard Academy
1411,37,616,1,,ORG,Academy
1412,37,617,1,,LAW,section 182
1413,37,617,2,,CARDINAL,14
1414,37,617,3,,ORG,United States Code
1415,37,620,1,,CARDINAL,Half
1416,37,620,2,,ORG,Academy
1417,37,620,3,,ORG,Senate
1418,37,620,4,,ORG,the House of Representatives
1419,37,620,5,,ORG,Congress
1420,37,620,6,,GPE,the District of Columbia
1421,37,620,7,,ORG,Congress
1422,37,620,8,,GPE,the United States Virgin Islands
1423,37,620,9,,ORG,Resident
1424,37,620,10,,GPE,Puerto Rico
1425,37,620,11,,ORG,Congress
1426,37,620,12,,GPE,Guam
1427,37,620,13,,ORG,Congress
1428,37,620,14,,ORG,American Samoa
1429,37,620,15,,ORG,Congress
1430,37,621,1,,ORG,the House of Representatives
1431,37,621,2,,ORG,Congress
1432,37,621,3,,PERSON,Resident Commissioner
1433,37,621,4,,DATE,each year
1434,37,622,1,,ORG,Academy
1435,37,622,2,,GPE,the United States
1436,37,623,1,,ORG,Commandant
1437,37,623,2,,ORG,the Coast Guard Academy
1438,37,623,3,,ORG,Congress
1439,37,623,4,,ORG,Congress
1440,37,623,5,,ORG,Academy
1441,37,625,1,,DATE,later than 90 days
1442,37,625,2,,ORG,the Coast Guard
1443,37,625,3,,ORG,the Coast Guard Academy
1444,37,625,4,,ORG,Congress
1445,37,627,1,,PERSON,Nominations Notwithstanding
1446,37,627,2,,LAW,section 182
1447,37,627,3,,CARDINAL,14
1448,37,627,4,,ORG,United States Code
1449,37,627,5,,ORG,the Coast Guard Academy
1450,37,627,6,,DATE,2021
1451,37,627,7,,PERCENT,less than 25 percent
1452,37,627,8,,CARDINAL,182
1453,37,628,1,,DATE,later than 60 days
1454,37,628,2,,ORG,Homeland Security
1455,37,628,3,,ORG,the Coast Guard
1456,37,628,4,,ORG,Congress
1457,37,629,1,,ORG,the Coast Guard
1458,37,630,1,,ORG,Coast Guard College Student Pre Commissioning Initiative
1459,37,631,1,,LAW,Chapter 9
1460,37,633,1,,ORG,the Coast Guard the College Student Pre Commissioning Initiative
1461,37,634,1,,ACT,the Coast Guard Academy Improvement Act
1462,37,635,1,,WORK_OF_ART,The Commandant of the Coast Guard
1463,37,635,2,,ORDINAL,first
1464,37,635,3,,ORG,Officer Candidate School
1465,37,635,4,,ACT,the Coast Guard Academy Improvement Act
1466,37,636,1,,DATE,later than 90 days
1467,37,636,2,,DATE,each academic year
1468,37,636,3,,ORDINAL,first
1469,37,636,4,,ACT,Coast Guard Academy Improvement Act
1470,37,636,5,,ORG,Coast Guard
1471,37,636,6,,ORG,the Committees on Homeland Security
1472,37,636,7,,ORG,the House of Representatives
1473,37,636,8,,ORG,the Committees on Homeland Security
1474,37,636,9,,ORG,Governmental Affairs and Commerce
1475,37,636,10,,ORG,Science
1476,37,636,11,,ORG,Senate
1477,37,636,12,,ORG,the College Student Pre Commissioning Initiative
1478,38,638,1,,DATE,2017
1479,38,639,1,,NORP,Indian
1480,38,639,2,,ACT,the Voting Rights Act
1481,38,639,3,,DATE,1965
1482,38,639,4,,DATE,42 U.S.C. 1973
1483,38,640,1,,NORP,Indian
1484,38,641,1,,ORG,Tribal
1485,38,642,1,,NORP,Indian
1486,38,642,2,,CARDINAL,one
1487,38,642,3,,NORP,Indian
1488,38,642,4,,NORP,Indian
1489,38,642,5,,ORG,State
1490,38,642,6,,DATE,at least 6 months
1491,38,643,1,,ORG,State
1492,38,643,2,,NORP,Indian
1493,38,643,3,,NORP,Indian
1494,38,643,4,,ORG,State
1495,38,643,5,,NORP,Indian
1496,38,643,6,,ORG,State
1497,38,644,1,,ORG,State
1498,38,644,2,,NORP,Indian
1499,38,644,3,,DATE,less than 6 months
1500,38,646,1,,DATE,the same days
1501,38,646,2,,TIME,hours
1502,38,646,3,,NORP,Indian
1503,38,646,4,,ORG,State
1504,38,647,1,,NORP,Indian
1505,38,648,1,,NORP,Indian
1506,38,648,2,,ORG,Indian Health Service
1507,38,648,3,,ORG,Bureau of Indian Affairs
1508,38,648,4,,ORG,State
1509,38,648,5,,ORG,State
1510,38,648,6,,ORG,State
1511,38,650,1,,NORP,Indian
1512,38,650,2,,NORP,Indian
1513,38,650,3,,ORG,State
1514,38,650,4,,NORP,Indian
1515,38,650,5,,NORP,Indian
1516,38,650,6,,NORP,Indian
1517,38,650,7,,ORG,State
1518,38,650,8,,NORP,Indian
1519,38,650,9,,ORG,State
1520,38,651,1,,NORP,Indian
1521,38,651,2,,NORP,Indian
1522,38,651,3,,NORP,Indian
1523,38,651,4,,LAW,section 203
1524,38,652,1,,ORG,Tribal
1525,38,652,2,,NORP,Indian
1526,38,652,3,,ACT,the National Voter Registration Act
1527,38,652,4,,DATE,1993
1528,38,652,5,,DATE,52 U.S.C. 20506
1529,38,654,1,,ACT,the Voting Rights Act
1530,38,654,2,,DATE,1965
1531,38,654,3,,DATE,the 14th or 15th
1532,38,655,1,,CARDINAL,52
1533,38,655,2,,DATE,the 14th or 15th
1534,38,656,1,,GPE,States
1535,38,657,1,,ORG,Determination of States and Political Subdivisions Subject to Section 4
1536,38,658,1,,LAW,Section 4(b
1537,38,658,2,,ACT,the Voting Rights Act
1538,38,658,3,,DATE,1965
1539,38,658,4,,DATE,52 U.S.C.
1540,38,659,1,,ORG,Determination of States and Political Subdivisions Subject to Requirements
1541,38,660,1,,DATE,previous 25 years
1542,38,661,1,,ORG,State
1543,38,661,2,,ORG,State
1544,38,661,3,,DATE,a calendar year
1545,38,661,4,,CARDINAL,15
1546,38,661,5,,ORG,State
1547,38,661,6,,DATE,the previous 25 calendar years
1548,38,661,7,,CARDINAL,10
1549,38,661,8,,ORG,State
1550,38,661,9,,DATE,the previous 25 calendar years
1551,38,661,10,,CARDINAL,at least one
1552,38,661,11,,ORG,State
1553,38,661,12,,ORG,State
1554,38,662,1,,DATE,a calendar year
1555,38,662,2,,CARDINAL,3
1556,38,662,3,,DATE,the previous 25 calendar years
1557,38,664,1,,CARDINAL,1
1558,38,664,2,,ORG,State
1559,38,664,3,,DATE,a calendar year
1560,38,664,4,,DATE,January 1 of the year
1561,38,664,5,,DATE,10 years
1562,38,666,1,,ORG,State
1563,38,666,2,,ORG,State
1564,38,667,1,,CARDINAL,1
1565,38,667,2,,DATE,1)(B
1566,38,668,1,,CARDINAL,1
1567,38,668,2,,ORG,State
1568,38,669,1,,DATE,the 14th or 15th
1569,38,669,2,,GPE,the United States
1570,38,669,3,,GPE,the United States
1571,38,669,4,,DATE,the 14th or 15th
1572,38,669,5,,ORG,State
1573,38,670,1,,GPE,the United States
1574,38,670,2,,ORG,State
1575,38,670,3,,GPE,the United States
1576,38,670,4,,CARDINAL,2
1577,38,670,5,,CARDINAL,203
1578,38,671,1,,GPE,the United States
1579,38,671,2,,ORG,State
1580,38,671,3,,LAW,section 3(c
1581,38,671,4,,LAW,section 5
1582,38,671,5,,ORG,State
1583,38,672,1,,LAW,section 3(c
1584,38,672,2,,LAW,section 5
1585,38,672,3,,ORG,State
1586,38,673,1,,GPE,the United States
1587,38,673,2,,CARDINAL,2
1588,38,673,3,,CARDINAL,203
1589,38,673,4,,DATE,the 14th or 15th
1590,38,675,1,,DATE,each calendar year
1591,38,675,2,,ORG,State
1592,38,675,3,,DATE,the previous calendar year
1593,38,676,1,,ORG,Federal Register
1594,38,676,2,,CARDINAL,13
1595,38,676,3,,ORG,the Federal Register
1596,38,677,1,,CARDINAL,52
1597,38,677,2,,CARDINAL,1
1598,38,677,3,,ORDINAL,first
1599,38,677,4,,ORG,State
1600,38,677,5,,ORG,State
1601,38,677,6,,ORG,State
1602,38,677,7,,CARDINAL,1
1603,38,677,8,,ORDINAL,second
1604,38,677,9,,ORG,State
1605,38,677,10,,ORDINAL,second
1606,38,677,11,,ORG,State
1607,38,677,12,,ORDINAL,second
1608,38,677,13,,CARDINAL,3
1609,38,677,14,,ORG,State
1610,38,677,15,,ORDINAL,second
1611,38,677,16,,CARDINAL,5
1612,38,677,17,,ORG,State
1613,38,677,18,,ORDINAL,second
1614,38,677,19,,CARDINAL,7
1615,38,677,20,,CARDINAL,8)
1616,38,677,21,,CARDINAL,9
1617,38,677,22,,CARDINAL,7
1618,38,678,1,,ORG,Language Minority Groups Section
1619,38,678,2,,CARDINAL,52
1620,38,678,3,,CARDINAL,10303(a)(1
1621,38,679,1,,ORG,Determination of States and Political Subdivisions Subject to Preclearance for Covered Practices
1622,38,679,2,,ACT,The Voting Rights Act
1623,38,679,3,,DATE,1965
1624,38,679,4,,DATE,52 U.S.C. 10301
1625,38,680,1,,ORG,Determination of States and Political Subdivisions Subject to Preclearance for Covered Practices
1626,38,682,1,,ORG,State
1627,38,684,1,,DATE,each calendar year
1628,38,684,2,,ORG,the Bureau of the Census
1629,38,684,3,,GPE,States
1630,38,685,1,,ORG,the Federal Register
1631,38,685,2,,ORG,the Federal Register
1632,38,686,1,,GPE,the United States
1633,38,686,2,,ORG,State
1634,38,687,1,,ORG,State
1635,38,687,2,,CARDINAL,2
1636,38,687,3,,PERCENT,20 percent
1637,38,687,4,,PERCENT,20 percent
1638,38,687,5,,NORP,Indian
1639,38,687,6,,CARDINAL,one
1640,38,687,7,,CARDINAL,one
1641,38,687,8,,ORG,State
1642,38,687,9,,CARDINAL,2
1643,38,687,10,,PERCENT,20 percent
1644,38,687,11,,PERCENT,20 percent
1645,38,687,12,,NORP,Indian
1646,38,688,1,,DATE,a year
1647,38,688,2,,CARDINAL,3
1648,38,688,3,,ORG,State
1649,38,688,4,,CARDINAL,2
1650,38,688,5,,PERCENT,20 percent
1651,38,688,6,,PERCENT,20 percent
1652,38,688,7,,NORP,Indian
1653,38,689,1,,ORG,State
1654,38,689,2,,DATE,the preceding decade
1655,38,689,3,,ORG,the Bureau of the Census
1656,38,689,4,,CARDINAL,"10,000"
1657,38,689,5,,PERCENT,20 percent
1658,38,689,6,,ORG,State
1659,38,690,1,,DATE,2002
1660,38,690,2,,MONEY,52 U.S.C. 21083(b
1661,38,690,3,,DATE,2017
1662,38,691,1,,LANGUAGE,English
1663,38,692,1,,DATE,election day
1664,38,692,2,,CARDINAL,1
1665,38,692,3,,CARDINAL,2
1666,38,692,4,,PERCENT,20 percent
1667,38,692,5,,NORP,Indian
1668,38,692,6,,PERCENT,at least 20 percent
1669,38,694,1,,ORG,State
1670,38,694,2,,GPE,the United States District Court
1671,38,694,3,,DATE,60 days
1672,38,694,4,,DATE,60 days
1673,38,694,5,,DATE,the 60 day
1674,38,694,6,,DATE,60 day
1675,38,694,7,,CARDINAL,three
1676,38,694,8,,LAW,section 2284
1677,38,694,9,,CARDINAL,28
1678,38,694,10,,ORG,United States Code
1679,38,694,11,,ORG,the Supreme Court
1680,38,695,1,,GPE,the United States
1681,38,695,2,,CARDINAL,1
1682,38,696,1,,ORG,Purpose
1683,38,697,1,,CARDINAL,2
1684,38,697,2,,CARDINAL,2
1685,38,698,1,,ORG,State
1686,38,698,2,,CARDINAL,3
1687,38,698,3,,LAW,section 2284
1688,38,698,4,,CARDINAL,28
1689,38,698,5,,ORG,United States Code
1690,38,699,1,,ORG,the Federal Register
1691,38,699,2,,DATE,"February 9, 2011"
1692,38,699,3,,CARDINAL,76
1693,38,699,4,,ORG,Fed
1694,38,700,1,,ORG,the Bureau of the Census
1695,38,702,1,,ACT,the Voting Rights Act
1696,38,704,1,,ACT,The Voting Rights Act
1697,38,704,2,,DATE,1965
1698,38,704,3,,DATE,52 U.S.C. 10301
1699,38,707,1,,ORG,Notice of Changes
1700,38,707,2,,ORG,State
1701,38,707,3,,DATE,180 days
1702,38,707,4,,ORG,State
1703,38,708,1,,ORG,State
1704,38,708,2,,CARDINAL,1
1705,38,708,3,,TIME,later than 48 hours
1706,38,710,1,,DATE,the 30th day
1707,38,710,2,,ORG,State
1708,38,710,3,,CARDINAL,2
1709,38,711,1,,TIME,hours
1710,38,712,1,,ORG,State
1711,38,712,2,,CARDINAL,2
1712,38,712,3,,ORG,State
1713,38,712,4,,TIME,later than 48 hours
1714,38,712,5,,TIME,fewer than 48 hours
1715,38,714,1,,DATE,later than 10 days
1716,38,714,2,,ORG,"Federal, State"
1717,38,714,3,,ORG,"Federal, State"
1718,38,714,4,,ORG,State
1719,38,714,5,,CARDINAL,3
1720,38,714,6,,CARDINAL,2
1721,38,715,1,,ORG,State
1722,38,716,1,,CARDINAL,2
1723,38,716,2,,ORG,State
1724,38,716,3,,GPE,the United States
1725,38,716,4,,DATE,18 years of age or older
1726,38,716,5,,ORG,State
1727,38,716,6,,ORG,State
1728,38,716,7,,ORG,State
1729,38,716,8,,DATE,the 5 year
1730,38,716,9,,DATE,the 5 year
1731,38,717,1,,ORG,State
1732,38,717,2,,CARDINAL,"greater than 10,000"
1733,38,717,3,,ORG,the Bureau of the Census
1734,38,717,4,,CARDINAL,"greater than 10,000"
1735,38,717,5,,ORG,the Bureau of the Census
1736,38,718,1,,GPE,States
1737,38,719,1,,ORG,State
1738,38,719,2,,ORG,State
1739,38,721,1,,DATE,52 U.S.C.
1740,38,721,2,,CARDINAL,6
1741,38,722,1,,DATE,60 day
1742,38,724,1,,ORG,Clarification of Authority
1743,38,724,2,,ACT,the Voting Rights Act
1744,38,724,3,,DATE,1965
1745,38,724,4,,CARDINAL,52
1746,38,724,5,,DATE,the 14th or 15th Amendment
1747,38,724,6,,GPE,the United States
1748,38,725,1,,CARDINAL,52
1749,38,725,2,,DATE,10305(a
1750,38,727,1,,ACT,the Voting Rights Act
1751,38,727,2,,DATE,1965
1752,38,727,3,,CARDINAL,52
1753,38,728,1,,CARDINAL,52
1754,38,729,1,,ACT,the Voting Rights Act
1755,38,729,2,,DATE,1965
1756,38,731,1,,NORP,Indian
1757,38,731,2,,NORP,Indian
1758,38,731,3,,NORP,Indian
1759,38,731,4,,NORP,Indian
1760,38,731,5,,DATE,section 1151
1761,38,731,6,,CARDINAL,18
1762,38,731,7,,ORG,United States Code
1763,38,731,8,,GPE,Alaska
1764,38,731,9,,ACT,the Alaska Native Claims Settlement Act
1765,38,731,10,,DATE,43 U.S.C.
1766,38,731,11,,NORP,Indian
1767,38,731,12,,NORP,Indian
1768,38,731,13,,GPE,Alaska Native
1769,38,731,14,,ORG,the Bureau of the Census for the
1770,38,732,1,,NORP,Indian
1771,38,732,2,,NORP,Indian
1772,38,732,3,,MONEY,25 U.S.C. 5130
1773,38,734,1,,ACT,the Voting Rights Act
1774,38,734,2,,DATE,1965
1775,38,734,3,,DATE,52 U.S.C.
1776,38,734,4,,DATE,10503(c
1777,38,736,1,,ACT,the Voting Rights Act
1778,38,736,2,,DATE,1965
1779,38,737,1,,ORG,Language Minority Groups Section 4(f
1780,38,737,2,,DATE,52 U.S.C.
1781,38,738,1,,DATE,52 U.S.C.
1782,38,738,2,,DATE,10304
1783,38,739,1,,ORG,Tribal
1784,38,739,2,,DATE,annually
1785,38,739,3,,NORP,Indian
1786,38,739,4,,LAW,section 21
1787,38,739,5,,ACT,the Voting Rights Act
1788,38,739,6,,DATE,1965
1789,38,739,7,,ACT,section 9 of this Act
1790,39,740,1,,DATE,2017
1791,39,741,1,,NORP,Indian
1792,39,741,2,,ACT,the Voting Rights Act
1793,39,741,3,,DATE,1965
1794,39,741,4,,DATE,42 U.S.C. 1973
1795,39,742,1,,NORP,Indian
1796,39,743,1,,ORG,Tribal
1797,39,744,1,,NORP,Indian
1798,39,744,2,,CARDINAL,one
1799,39,744,3,,NORP,Indian
1800,39,744,4,,NORP,Indian
1801,39,744,5,,ORG,State
1802,39,744,6,,DATE,at least 6 months
1803,39,745,1,,ORG,State
1804,39,745,2,,CARDINAL,1
1805,39,745,3,,NORP,Indian
1806,39,745,4,,NORP,Indian
1807,39,745,5,,ORG,State
1808,39,745,6,,NORP,Indian
1809,39,745,7,,ORG,State
1810,39,746,1,,ORG,State
1811,39,746,2,,NORP,Indian
1812,39,746,3,,DATE,less than 6 months
1813,39,748,1,,DATE,the same days
1814,39,748,2,,TIME,hours
1815,39,748,3,,NORP,Indian
1816,39,748,4,,ORG,State
1817,39,749,1,,NORP,Indian
1818,39,750,1,,NORP,Indian
1819,39,750,2,,ORG,Indian Health Service
1820,39,750,3,,ORG,Bureau of Indian Affairs
1821,39,750,4,,ORG,State
1822,39,750,5,,ORG,State
1823,39,750,6,,ORG,State
1824,39,752,1,,NORP,Indian
1825,39,752,2,,NORP,Indian
1826,39,752,3,,ORG,State
1827,39,752,4,,NORP,Indian
1828,39,752,5,,NORP,Indian
1829,39,752,6,,NORP,Indian
1830,39,752,7,,ORG,State
1831,39,752,8,,NORP,Indian
1832,39,752,9,,ORG,State
1833,39,753,1,,NORP,Indian
1834,39,753,2,,NORP,Indian
1835,39,753,3,,NORP,Indian
1836,39,753,4,,LAW,section 203
1837,39,754,1,,ORG,Tribal
1838,39,754,2,,NORP,Indian
1839,39,754,3,,ACT,the National Voter Registration Act
1840,39,754,4,,DATE,1993
1841,39,754,5,,DATE,52 U.S.C. 20506
1842,39,756,1,,ACT,the Voting Rights Act
1843,39,756,2,,DATE,1965
1844,39,756,3,,DATE,the 14th or 15th
1845,39,757,1,,CARDINAL,52
1846,39,757,2,,DATE,the 14th or 15th
1847,39,758,1,,GPE,States
1848,39,759,1,,ORG,Determination of States and Political Subdivisions Subject to Section 4
1849,39,760,1,,LAW,Section 4(b
1850,39,760,2,,ACT,the Voting Rights Act
1851,39,760,3,,DATE,1965
1852,39,760,4,,DATE,52 U.S.C.
1853,39,761,1,,ORG,Determination of States and Political Subdivisions Subject to Requirements
1854,39,762,1,,DATE,previous 25 years
1855,39,763,1,,ORG,State
1856,39,763,2,,ORG,State
1857,39,763,3,,DATE,a calendar year
1858,39,763,4,,CARDINAL,15
1859,39,763,5,,ORG,State
1860,39,763,6,,DATE,the previous 25 calendar years
1861,39,763,7,,CARDINAL,10
1862,39,763,8,,ORG,State
1863,39,763,9,,DATE,the previous 25 calendar years
1864,39,763,10,,CARDINAL,at least one
1865,39,763,11,,ORG,State
1866,39,763,12,,ORG,State
1867,39,764,1,,DATE,a calendar year
1868,39,764,2,,CARDINAL,3
1869,39,764,3,,DATE,the previous 25 calendar years
1870,39,766,1,,CARDINAL,1
1871,39,766,2,,ORG,State
1872,39,766,3,,DATE,a calendar year
1873,39,766,4,,DATE,January 1 of the year
1874,39,766,5,,DATE,10 years
1875,39,768,1,,ORG,State
1876,39,768,2,,ORG,State
1877,39,769,1,,CARDINAL,1
1878,39,769,2,,DATE,1)(B
1879,39,770,1,,CARDINAL,1
1880,39,770,2,,ORG,State
1881,39,771,1,,DATE,the 14th or 15th
1882,39,771,2,,GPE,the United States
1883,39,771,3,,GPE,the United States
1884,39,771,4,,DATE,the 14th or 15th
1885,39,771,5,,ORG,State
1886,39,772,1,,GPE,the United States
1887,39,772,2,,ORG,State
1888,39,772,3,,GPE,the United States
1889,39,772,4,,CARDINAL,2
1890,39,772,5,,CARDINAL,203
1891,39,773,1,,GPE,the United States
1892,39,773,2,,ORG,State
1893,39,773,3,,LAW,section 3(c
1894,39,773,4,,LAW,section 5
1895,39,773,5,,ORG,State
1896,39,774,1,,LAW,section 3(c
1897,39,774,2,,LAW,section 5
1898,39,774,3,,ORG,State
1899,39,775,1,,GPE,the United States
1900,39,775,2,,CARDINAL,2
1901,39,775,3,,CARDINAL,203
1902,39,775,4,,DATE,the 14th or 15th
1903,39,777,1,,DATE,each calendar year
1904,39,777,2,,ORG,State
1905,39,777,3,,DATE,the previous calendar year
1906,39,778,1,,ORG,Federal Register
1907,39,778,2,,CARDINAL,13
1908,39,778,3,,ORG,the Federal Register
1909,39,779,1,,CARDINAL,52
1910,39,779,2,,CARDINAL,1
1911,39,779,3,,ORDINAL,first
1912,39,779,4,,ORG,State
1913,39,779,5,,ORG,State
1914,39,779,6,,ORG,State
1915,39,779,7,,CARDINAL,1
1916,39,779,8,,ORDINAL,second
1917,39,779,9,,ORG,State
1918,39,779,10,,ORDINAL,second
1919,39,779,11,,ORG,State
1920,39,779,12,,ORDINAL,second
1921,39,779,13,,CARDINAL,3
1922,39,779,14,,ORG,State
1923,39,779,15,,ORDINAL,second
1924,39,779,16,,CARDINAL,5
1925,39,779,17,,ORG,State
1926,39,779,18,,ORDINAL,second
1927,39,779,19,,CARDINAL,7
1928,39,779,20,,CARDINAL,8)
1929,39,779,21,,CARDINAL,9
1930,39,779,22,,CARDINAL,7
1931,39,780,1,,ORG,Language Minority Groups Section
1932,39,780,2,,CARDINAL,52
1933,39,780,3,,CARDINAL,10303(a)(1
1934,39,781,1,,ORG,Determination of States and Political Subdivisions Subject to Preclearance for Covered Practices
1935,39,781,2,,ACT,The Voting Rights Act
1936,39,781,3,,DATE,1965
1937,39,781,4,,DATE,52 U.S.C. 10301
1938,39,782,1,,ORG,Determination of States and Political Subdivisions Subject to Preclearance for Covered Practices
1939,39,784,1,,ORG,State
1940,39,786,1,,DATE,each calendar year
1941,39,786,2,,ORG,the Bureau of the Census
1942,39,786,3,,GPE,States
1943,39,787,1,,ORG,the Federal Register
1944,39,787,2,,ORG,the Federal Register
1945,39,788,1,,GPE,the United States
1946,39,788,2,,ORG,State
1947,39,789,1,,ORG,State
1948,39,789,2,,CARDINAL,2
1949,39,789,3,,PERCENT,20 percent
1950,39,789,4,,PERCENT,20 percent
1951,39,789,5,,NORP,Indian
1952,39,789,6,,CARDINAL,one
1953,39,789,7,,CARDINAL,one
1954,39,789,8,,ORG,State
1955,39,789,9,,CARDINAL,2
1956,39,789,10,,PERCENT,20 percent
1957,39,789,11,,PERCENT,20 percent
1958,39,789,12,,NORP,Indian
1959,39,790,1,,DATE,a year
1960,39,790,2,,CARDINAL,3
1961,39,790,3,,ORG,State
1962,39,790,4,,CARDINAL,2
1963,39,790,5,,PERCENT,20 percent
1964,39,790,6,,PERCENT,20 percent
1965,39,790,7,,NORP,Indian
1966,39,791,1,,ORG,State
1967,39,791,2,,DATE,the preceding decade
1968,39,791,3,,ORG,the Bureau of the Census
1969,39,791,4,,CARDINAL,"10,000"
1970,39,791,5,,PERCENT,20 percent
1971,39,791,6,,ORG,State
1972,39,792,1,,DATE,2002
1973,39,792,2,,MONEY,52 U.S.C. 21083(b
1974,39,792,3,,DATE,2017
1975,39,793,1,,LANGUAGE,English
1976,39,794,1,,DATE,election day
1977,39,794,2,,CARDINAL,1
1978,39,794,3,,CARDINAL,2
1979,39,794,4,,PERCENT,20 percent
1980,39,794,5,,NORP,Indian
1981,39,794,6,,PERCENT,at least 20 percent
1982,39,796,1,,ORG,State
1983,39,796,2,,GPE,the United States District Court
1984,39,796,3,,DATE,60 days
1985,39,796,4,,DATE,60 days
1986,39,796,5,,DATE,the 60 day
1987,39,796,6,,DATE,60 day
1988,39,796,7,,CARDINAL,three
1989,39,796,8,,LAW,section 2284
1990,39,796,9,,CARDINAL,28
1991,39,796,10,,ORG,United States Code
1992,39,796,11,,ORG,the Supreme Court
1993,39,797,1,,GPE,the United States
1994,39,797,2,,CARDINAL,1
1995,39,798,1,,ORG,Purpose
1996,39,799,1,,CARDINAL,2
1997,39,799,2,,CARDINAL,2
1998,39,800,1,,ORG,State
1999,39,800,2,,CARDINAL,3
2000,39,800,3,,LAW,section 2284
2001,39,800,4,,CARDINAL,28
2002,39,800,5,,ORG,United States Code
2003,39,801,1,,ORG,the Federal Register
2004,39,801,2,,DATE,"February 9, 2011"
2005,39,801,3,,CARDINAL,76
2006,39,801,4,,ORG,Fed
2007,39,802,1,,ORG,the Bureau of the Census
2008,39,804,1,,ACT,the Voting Rights Act
2009,39,806,1,,ACT,The Voting Rights Act
2010,39,806,2,,DATE,1965
2011,39,806,3,,DATE,52 U.S.C. 10301
2012,39,809,1,,ORG,Notice of Changes
2013,39,809,2,,ORG,State
2014,39,809,3,,DATE,180 days
2015,39,809,4,,ORG,State
2016,39,810,1,,ORG,State
2017,39,810,2,,CARDINAL,1
2018,39,810,3,,TIME,later than 48 hours
2019,39,812,1,,DATE,the 30th day
2020,39,812,2,,ORG,State
2021,39,812,3,,CARDINAL,2
2022,39,813,1,,TIME,hours
2023,39,814,1,,ORG,State
2024,39,814,2,,CARDINAL,2
2025,39,814,3,,ORG,State
2026,39,814,4,,TIME,later than 48 hours
2027,39,814,5,,TIME,fewer than 48 hours
2028,39,816,1,,DATE,later than 10 days
2029,39,816,2,,ORG,"Federal, State"
2030,39,816,3,,ORG,"Federal, State"
2031,39,816,4,,ORG,State
2032,39,816,5,,CARDINAL,3
2033,39,816,6,,CARDINAL,2
2034,39,817,1,,ORG,State
2035,39,818,1,,CARDINAL,2
2036,39,818,2,,ORG,State
2037,39,818,3,,GPE,the United States
2038,39,818,4,,DATE,18 years of age or older
2039,39,818,5,,ORG,State
2040,39,818,6,,ORG,State
2041,39,818,7,,ORG,State
2042,39,818,8,,DATE,the 5 year
2043,39,818,9,,DATE,the 5 year
2044,39,819,1,,ORG,State
2045,39,819,2,,CARDINAL,"greater than 10,000"
2046,39,819,3,,ORG,the Bureau of the Census
2047,39,819,4,,CARDINAL,"greater than 10,000"
2048,39,819,5,,ORG,the Bureau of the Census
2049,39,820,1,,GPE,States
2050,39,821,1,,ORG,State
2051,39,821,2,,ORG,State
2052,39,823,1,,DATE,52 U.S.C.
2053,39,823,2,,CARDINAL,6
2054,39,824,1,,DATE,60 day
2055,39,826,1,,ORG,Clarification of Authority
2056,39,826,2,,ACT,the Voting Rights Act
2057,39,826,3,,DATE,1965
2058,39,826,4,,CARDINAL,52
2059,39,826,5,,DATE,the 14th or 15th Amendment
2060,39,826,6,,GPE,the United States
2061,39,827,1,,CARDINAL,52
2062,39,827,2,,DATE,10305(a
2063,39,829,1,,ACT,the Voting Rights Act
2064,39,829,2,,DATE,1965
2065,39,829,3,,CARDINAL,52
2066,39,830,1,,CARDINAL,52
2067,39,831,1,,ACT,the Voting Rights Act
2068,39,831,2,,DATE,1965
2069,39,831,3,,DATE,52 U.S.C. 10301
2070,39,833,1,,NORP,Indian
2071,39,833,2,,NORP,Indian
2072,39,833,3,,NORP,Indian
2073,39,833,4,,NORP,Indian
2074,39,833,5,,DATE,section 1151
2075,39,833,6,,CARDINAL,18
2076,39,833,7,,ORG,United States Code
2077,39,833,8,,GPE,Alaska
2078,39,833,9,,ACT,the Alaska Native Claims Settlement Act
2079,39,833,10,,DATE,43 U.S.C.
2080,39,833,11,,NORP,Indian
2081,39,833,12,,NORP,Indian
2082,39,833,13,,GPE,Alaska Native
2083,39,833,14,,ORG,the Bureau of the Census for the
2084,39,834,1,,NORP,Indian
2085,39,834,2,,NORP,Indian
2086,39,834,3,,CARDINAL,25
2087,39,836,1,,ACT,the Voting Rights Act
2088,39,836,2,,DATE,1965
2089,39,836,3,,DATE,52 U.S.C.
2090,39,836,4,,DATE,10503(c
2091,39,836,5,,NORP,Alaskan
2092,39,836,6,,ORG,American Indians
2093,39,838,1,,ACT,the Voting Rights Act
2094,39,838,2,,DATE,1965
2095,39,839,1,,ORG,Language Minority Groups Section 4(f
2096,39,839,2,,DATE,52 U.S.C.
2097,39,840,1,,DATE,52 U.S.C.
2098,39,840,2,,DATE,10304
2099,39,841,1,,ORG,Tribal
2100,39,841,2,,DATE,annually
2101,39,841,3,,NORP,Indian
2102,39,841,4,,LAW,section 21
2103,39,841,5,,ACT,the Voting Rights Act
